TransactionID,isFraud,TransactionAmt,TransactionDT,HourOfDay,DayOfWeek,DeviceRisk,ProductCD,card4,card6,fraud_probability,risk_tier
2990783,0,49.0,158945,20,1,0,W,mastercard,debit,0.137801,Clear
2990784,0,226.0,158947,20,1,0,W,visa,debit,0.175624,Clear
2990785,0,50.0,158951,20,1,0,H,visa,credit,0.138296,Clear
2990786,0,15.709,158956,20,1,0,C,mastercard,debit,0.110399,Clear
2990787,0,50.0,158959,20,1,0,W,visa,debit,0.138296,Clear
2990788,0,10.0,158985,20,1,0,W,visa,debit,0.099947,Clear
2990789,0,595.03,158991,20,1,0,W,mastercard,credit,0.199757,Clear
2990790,0,58.95,158997,20,1,0,W,visa,debit,0.142338,Clear
2990791,0,226.0,158998,20,1,0,W,visa,credit,0.175624,Clear
2990792,0,68.5,159009,20,1,0,W,visa,debit,0.146033,Clear
2990793,0,35.0,159015,20,1,0,H,visa,credit,0.129588,Clear
2990794,0,34.0,159017,20,1,0,W,visa,debit,0.128884,Clear
2990795,0,35.95,159024,20,1,0,W,visa,debit,0.130239,Clear
2990796,0,20.0,159032,20,1,0,H,visa,credit,0.116113,Clear
2990797,0,113.95,159046,20,1,0,W,visa,debit,0.158612,Clear
2990798,0,844.95,159085,20,1,0,W,mastercard,credit,0.208512,Clear
2990799,0,117.0,159093,20,1,0,W,visa,debit,0.159267,Clear
2990800,0,59.0,159110,20,1,0,W,mastercard,debit,0.142359,Clear
2990801,0,139.95,159168,20,1,0,W,visa,debit,0.163710,Clear
2990802,0,200.0,159186,20,1,0,W,visa,credit,0.172583,Clear
2990803,0,34.0,159196,20,1,0,W,visa,credit,0.128884,Clear
2990804,0,100.0,159206,20,1,0,W,visa,debit,0.155378,Clear
2990805,0,141.0,159215,20,1,0,W,visa,debit,0.163896,Clear
2990806,0,300.0,159245,20,1,0,W,visa,credit,0.182678,Clear
2990807,0,400.0,159248,20,1,0,R,visa,credit,0.189849,Clear
2990808,0,105.95,159251,20,1,0,W,mastercard,credit,0.156809,Clear
2990809,0,117.0,159283,20,1,0,W,visa,debit,0.159267,Clear
2990810,0,125.0,159289,20,1,0,W,visa,debit,0.160907,Clear
2990811,0,2.538,159298,20,1,0,C,mastercard,debit,0.071589,Clear
2990812,0,68.5,159315,20,1,0,W,visa,debit,0.146033,Clear
2990813,0,50.0,159341,20,1,0,H,visa,debit,0.138296,Clear
2990814,0,39.0,159358,20,1,0,W,mastercard,debit,0.132222,Clear
2990815,0,209.95,159363,20,1,0,W,mastercard,debit,0.173791,Clear
2990816,0,108.95,159365,20,1,0,W,visa,debit,0.157501,Clear
2990817,0,150.0,159365,20,1,0,W,visa,credit,0.165432,Clear
2990818,0,50.0,159385,20,1,0,W,visa,debit,0.138296,Clear
2990819,0,83.5,159392,20,1,0,W,visa,debit,0.150919,Clear
2990820,0,10.0,159394,20,1,0,S,visa,credit,0.099947,Clear
2990821,0,117.0,159398,20,1,0,W,mastercard,debit,0.159267,Clear
2990822,0,159.95,159408,20,1,0,W,visa,debit,0.167027,Clear
2990823,0,50.0,159412,20,1,0,W,mastercard,debit,0.138296,Clear
2990824,0,53.97,159426,20,1,0,W,visa,debit,0.140170,Clear
2990825,0,614.0,159433,20,1,0,W,visa,debit,0.200541,Clear
2990826,0,1052.0,159434,20,1,0,W,visa,debit,0.213985,Clear
2990827,0,125.0,159447,20,1,0,R,visa,debit,0.160907,Clear
2990828,0,117.0,159455,20,1,0,W,mastercard,debit,0.159267,Clear
2990829,0,190.0,159459,20,1,0,W,visa,debit,0.171307,Clear
2990830,0,150.0,159489,20,1,0,W,visa,debit,0.165432,Clear
2990831,0,578.95,159501,20,1,0,W,mastercard,debit,0.199074,Clear
2990832,0,62.95,159528,20,1,0,W,mastercard,debit,0.143953,Clear
2990833,0,57.95,159538,20,1,0,W,mastercard,debit,0.141917,Clear
2990834,0,2079.95,159546,20,1,0,W,mastercard,credit,0.220000,Clear
2990835,0,125.0,159554,20,1,0,R,visa,debit,0.160907,Clear
2990836,0,77.0,159568,20,1,0,W,mastercard,debit,0.148918,Clear
2990837,0,47.95,159568,20,1,0,W,visa,debit,0.137270,Clear
2990838,0,35.95,159569,20,1,0,W,mastercard,debit,0.130239,Clear
2990839,0,554.0,159571,20,1,0,W,visa,debit,0.197974,Clear
2990840,0,39.0,159584,20,1,0,W,mastercard,debit,0.132222,Clear
2990841,0,117.0,159584,20,1,0,W,visa,debit,0.159267,Clear
2990842,0,100.0,159587,20,1,0,R,visa,debit,0.155378,Clear
2990843,0,52.95,159591,20,1,0,W,visa,debit,0.139701,Clear
2990844,0,65.0,159611,20,1,0,W,visa,credit,0.144741,Clear
2990845,0,226.0,159627,20,1,0,W,visa,debit,0.175624,Clear
2990846,0,226.0,159683,20,1,0,W,mastercard,debit,0.175624,Clear
2990847,0,226.0,159691,20,1,0,W,mastercard,debit,0.175624,Clear
2990848,0,30.95,159691,20,1,0,W,mastercard,debit,0.126604,Clear
2990849,0,141.0,159724,20,1,0,W,visa,debit,0.163896,Clear
2990850,0,68.5,159730,20,1,0,W,mastercard,debit,0.146033,Clear
2990851,0,125.0,159732,20,1,0,R,visa,debit,0.160907,Clear
2990852,0,59.0,159736,20,1,0,W,visa,debit,0.142359,Clear
2990853,0,59.0,159741,20,1,0,W,mastercard,debit,0.142359,Clear
2990854,0,30.95,159771,20,1,0,W,visa,debit,0.126604,Clear
2990855,0,50.0,159786,20,1,0,W,mastercard,debit,0.138296,Clear
2990856,0,161.0,159811,20,1,0,W,visa,debit,0.167190,Clear
2990857,0,35.95,159820,20,1,0,W,visa,debit,0.130239,Clear
2990859,0,150.0,159840,20,1,0,R,american express,credit,0.165432,Clear
2990860,0,57.95,159845,20,1,0,W,mastercard,debit,0.141917,Clear
2990861,0,27.5,159863,20,1,0,W,mastercard,debit,0.123748,Clear
2990862,0,32.97,159876,20,1,0,W,visa,debit,0.128137,Clear
2990863,0,280.0,159876,20,1,0,W,mastercard,debit,0.180959,Clear
2990865,0,25.0,159899,20,1,0,H,mastercard,debit,0.121452,Clear
2990866,0,50.0,159901,20,1,0,W,mastercard,debit,0.138296,Clear
2990867,0,30.95,159904,20,1,0,W,visa,debit,0.126604,Clear
2990868,0,100.0,159908,20,1,0,W,mastercard,debit,0.155378,Clear
2990869,0,45.0,159913,20,1,0,H,mastercard,credit,0.135716,Clear
2990871,0,105.95,159931,20,1,0,W,visa,debit,0.156809,Clear
2990872,0,150.0,159939,20,1,0,H,mastercard,credit,0.165432,Clear
2990873,0,49.0,159941,20,1,0,W,visa,debit,0.137801,Clear
2990875,0,57.95,159962,20,1,0,W,visa,debit,0.141917,Clear
2990877,0,105.63,159992,20,1,0,W,visa,debit,0.156734,Clear
2990878,0,117.0,159996,20,1,0,W,mastercard,debit,0.159267,Clear
2990879,0,170.0,160008,20,1,0,W,visa,debit,0.168542,Clear
2990880,0,117.0,160032,20,1,0,W,visa,debit,0.159267,Clear
2990882,0,100.0,160048,20,1,0,H,visa,credit,0.155378,Clear
2990883,0,25.95,160048,20,1,0,W,mastercard,debit,0.122350,Clear
2990884,0,129.95,160050,20,1,0,W,visa,debit,0.161870,Clear
2990885,0,150.0,160053,20,1,0,H,visa,credit,0.165432,Clear
2990886,0,57.95,160080,20,1,0,W,mastercard,debit,0.141917,Clear
2990887,0,1877.07,160093,20,1,0,W,visa,credit,0.220000,Clear
2990888,0,158.5,160094,20,1,0,W,visa,debit,0.166801,Clear
2990889,0,481.95,160120,20,1,0,W,visa,debit,0.194498,Clear
2990890,0,100.0,160126,20,1,0,R,visa,credit,0.155378,Clear
2990891,0,100.0,160139,20,1,0,W,visa,debit,0.155378,Clear
2990892,0,39.0,160143,20,1,0,W,visa,debit,0.132222,Clear
2990893,0,34.0,160154,20,1,0,W,mastercard,debit,0.128884,Clear
2990894,0,100.0,160168,20,1,0,W,visa,debit,0.155378,Clear
2990895,0,39.0,160175,20,1,0,W,mastercard,debit,0.132222,Clear
2990896,0,29.0,160177,20,1,0,W,mastercard,debit,0.125030,Clear
2990897,0,59.95,160183,20,1,0,W,visa,debit,0.142751,Clear
2990898,0,40.0,160185,20,1,0,W,mastercard,debit,0.132839,Clear
2990899,0,150.0,160188,20,1,0,H,visa,credit,0.165432,Clear
2990900,0,40.0,160200,20,1,0,W,visa,debit,0.132839,Clear
2990901,0,30.0,160211,20,1,0,H,visa,debit,0.125850,Clear
2990902,0,214.95,160217,20,1,0,W,visa,debit,0.174376,Clear
2990903,0,50.0,160222,20,1,0,W,visa,debit,0.138296,Clear
2990904,0,700.95,160224,20,1,0,W,mastercard,credit,0.203847,Clear
2990905,0,107.95,160227,20,1,0,W,visa,debit,0.157272,Clear
2990908,0,22.97,160296,20,1,0,W,visa,debit,0.119420,Clear
2990910,0,200.0,160307,20,1,0,W,mastercard,debit,0.172583,Clear
2990911,0,59.0,160309,20,1,0,W,visa,debit,0.142359,Clear
2990912,0,39.0,160321,20,1,0,W,visa,debit,0.132222,Clear
2990913,0,209.95,160329,20,1,0,W,visa,debit,0.173791,Clear
2990914,0,75.0,160337,20,1,0,R,visa,credit,0.148268,Clear
2990915,0,50.0,160338,20,1,0,W,visa,debit,0.138296,Clear
2990916,0,83.95,160349,20,1,0,W,mastercard,debit,0.151052,Clear
2990917,0,100.0,160354,20,1,0,R,american express,credit,0.155378,Clear
2990918,0,47.95,160396,20,1,0,W,mastercard,debit,0.137270,Clear
2990919,0,226.0,160396,20,1,0,W,visa,debit,0.175624,Clear
2990920,0,150.0,160399,20,1,0,W,visa,credit,0.165432,Clear
2990921,0,93.95,160414,20,1,0,W,mastercard,debit,0.153834,Clear
2990922,0,59.0,160433,20,1,0,W,visa,debit,0.142359,Clear
2990923,0,34.5,160438,20,1,0,W,mastercard,debit,0.129238,Clear
2990924,0,57.95,160448,20,1,0,W,visa,debit,0.141917,Clear
2990925,0,150.0,160474,20,1,0,H,visa,debit,0.165432,Clear
2990926,0,50.0,160483,20,1,0,H,mastercard,debit,0.138296,Clear
2990927,0,102.0,160492,20,1,0,W,mastercard,debit,0.155868,Clear
2990928,0,30.95,160505,20,1,0,W,visa,credit,0.126604,Clear
2990929,0,40.0,160512,20,1,0,W,mastercard,debit,0.132839,Clear
2990930,0,335.17,160515,20,1,0,W,mastercard,debit,0.185440,Clear
2990931,0,222.0,160545,20,1,0,W,visa,debit,0.175179,Clear
2990932,0,100.0,160550,20,1,0,R,american express,credit,0.155378,Clear
2990933,0,107.95,160573,20,1,0,W,visa,debit,0.157272,Clear
2990934,0,77.95,160579,20,1,0,W,mastercard,debit,0.149220,Clear
2990936,0,100.0,160583,20,1,0,H,visa,debit,0.155378,Clear
2990937,0,82.0,160596,20,1,0,W,visa,debit,0.150471,Clear
2990938,0,50.0,160597,20,1,0,S,visa,credit,0.138296,Clear
2990939,0,105.0,160615,20,1,0,W,visa,debit,0.156586,Clear
2990940,0,49.0,160615,20,1,0,W,mastercard,debit,0.137801,Clear
2990941,0,49.0,160618,20,1,0,W,visa,debit,0.137801,Clear
2990942,0,226.0,160627,20,1,0,W,visa,debit,0.175624,Clear
2990943,0,49.0,160633,20,1,0,W,visa,debit,0.137801,Clear
2990944,0,151.0,160643,20,1,0,W,mastercard,debit,0.165597,Clear
2990945,0,200.0,160646,20,1,0,W,visa,debit,0.172583,Clear
2990946,0,50.0,160672,20,1,0,W,mastercard,debit,0.138296,Clear
2990947,0,150.0,160691,20,1,0,W,visa,debit,0.165432,Clear
2990948,0,2907.95,160692,20,1,0,W,visa,debit,0.220000,Clear
2990949,0,70.0,160692,20,1,0,W,visa,debit,0.146567,Clear
2990950,0,40.0,160705,20,1,0,W,mastercard,debit,0.132839,Clear
2990951,0,854.95,160706,20,1,0,W,mastercard,debit,0.208805,Clear
2990952,0,59.0,160708,20,1,0,W,visa,debit,0.142359,Clear
2990953,0,50.0,160740,20,1,0,S,mastercard,credit,0.138296,Clear
2990954,0,226.0,160744,20,1,0,W,visa,credit,0.175624,Clear
2990955,0,78.95,160751,20,1,0,W,visa,debit,0.149535,Clear
2990956,0,70.0,160753,20,1,0,W,visa,credit,0.146567,Clear
2990957,0,81.325,160767,20,1,0,C,mastercard,debit,0.150267,Clear
2990958,0,25.0,160767,20,1,0,W,visa,debit,0.121452,Clear
2990959,0,107.95,160800,20,1,0,W,mastercard,debit,0.157272,Clear
2990960,0,50.0,160802,20,1,0,H,visa,credit,0.138296,Clear
2990961,0,58.95,160808,20,1,0,W,visa,debit,0.142338,Clear
2990962,0,600.0,160809,20,1,0,R,mastercard,credit,0.199965,Clear
2990963,0,57.95,160823,20,1,0,W,mastercard,debit,0.141917,Clear
2990964,0,40.0,160834,20,1,0,W,visa,debit,0.132839,Clear
2990966,0,100.0,160871,20,1,0,W,visa,debit,0.155378,Clear
2990967,0,107.95,160875,20,1,0,W,mastercard,debit,0.157272,Clear
2990968,0,213.59,160915,20,1,0,W,mastercard,debit,0.174218,Clear
2990969,0,59.0,160926,20,1,0,W,visa,debit,0.142359,Clear
2990970,0,160.0,160969,20,1,0,W,visa,debit,0.167035,Clear
2990971,0,26.95,160979,20,1,0,W,visa,debit,0.123260,Clear
2990972,0,308.86,160982,20,1,0,W,visa,debit,0.183403,Clear
2990973,0,57.95,160995,20,1,0,W,mastercard,debit,0.141917,Clear
2990974,0,75.0,161011,20,1,0,S,visa,credit,0.148268,Clear
2990975,0,59.0,161012,20,1,0,W,visa,debit,0.142359,Clear
2990976,0,34.0,161021,20,1,0,W,visa,debit,0.128884,Clear
2990977,0,25.0,161031,20,1,0,W,visa,debit,0.121452,Clear
2990978,0,57.95,161052,20,1,0,W,visa,debit,0.141917,Clear
2990979,0,100.0,161058,20,1,0,W,visa,debit,0.155378,Clear
2990980,0,100.0,161066,20,1,0,W,visa,debit,0.155378,Clear
2990981,0,59.0,161068,20,1,0,W,visa,debit,0.142359,Clear
2990982,0,171.0,161076,20,1,0,W,visa,debit,0.168687,Clear
2990983,0,59.0,161115,20,1,0,W,visa,debit,0.142359,Clear
2990984,0,159.95,161130,20,1,0,W,visa,debit,0.167027,Clear
2990985,0,92.0,161145,20,1,0,W,visa,debit,0.153315,Clear
2990986,0,209.95,161145,20,1,0,W,visa,debit,0.173791,Clear
2990987,0,150.0,161166,20,1,0,W,mastercard,debit,0.165432,Clear
2990988,0,117.0,161174,20,1,0,W,visa,debit,0.159267,Clear
2990989,0,29.0,161184,20,1,0,W,mastercard,debit,0.125030,Clear
2990990,0,59.0,161234,20,1,0,W,visa,debit,0.142359,Clear
2990991,0,47.95,161234,20,1,0,W,visa,debit,0.137270,Clear
2990992,0,40.0,161236,20,1,0,H,visa,credit,0.132839,Clear
2990993,0,107.95,161239,20,1,0,W,discover,credit,0.157272,Clear
2990994,0,249.73,161249,20,1,0,W,visa,credit,0.178109,Clear
2990995,0,59.0,161257,20,1,0,W,mastercard,debit,0.142359,Clear
2990996,0,50.0,161267,20,1,0,W,mastercard,debit,0.138296,Clear
2990997,0,500.0,161281,20,1,0,W,mastercard,debit,0.195415,Clear
2990998,0,36.5,161281,20,1,0,W,mastercard,debit,0.130609,Clear
2990999,0,110.085,161291,20,1,0,C,visa,credit,0.157757,Clear
2991000,0,59.0,161318,20,1,0,W,mastercard,debit,0.142359,Clear
2991001,0,40.0,161322,20,1,0,W,mastercard,debit,0.132839,Clear
2991002,0,35.0,161362,20,1,0,S,visa,credit,0.129588,Clear
2991003,0,227.17,161371,20,1,0,W,mastercard,debit,0.175752,Clear
2991004,0,108.95,161380,20,1,0,W,mastercard,debit,0.157501,Clear
2991005,0,157.817,161411,20,1,0,C,mastercard,debit,0.166694,Clear
2991006,0,226.0,161412,20,1,0,W,visa,debit,0.175624,Clear
2991007,0,171.0,161417,20,1,0,W,mastercard,debit,0.168687,Clear
2991008,0,92.0,161435,20,1,0,W,visa,debit,0.153315,Clear
2991009,0,35.95,161444,20,1,0,W,mastercard,debit,0.130239,Clear
2991010,0,250.0,161456,20,1,0,S,visa,credit,0.178136,Clear
2991011,0,146.0,161465,20,1,0,W,mastercard,debit,0.164761,Clear
2991012,0,117.0,161473,20,1,0,W,mastercard,debit,0.159267,Clear
2991013,0,50.0,161475,20,1,0,H,visa,credit,0.138296,Clear
2991014,0,36.95,161475,20,1,0,W,mastercard,debit,0.130907,Clear
2991015,0,466.95,161497,20,1,0,W,visa,credit,0.193709,Clear
2991016,0,117.0,161499,20,1,0,W,visa,debit,0.159267,Clear
2991017,0,100.0,161506,20,1,0,H,american express,credit,0.155378,Clear
2991018,0,25.95,161544,20,1,0,W,visa,debit,0.122350,Clear
2991019,0,60.0,161547,20,1,0,W,mastercard,debit,0.142772,Clear
2991020,0,51.0,161562,20,1,0,W,mastercard,debit,0.138781,Clear
2991021,0,50.0,161582,20,1,0,W,mastercard,debit,0.138296,Clear
2991022,0,59.0,161584,20,1,0,W,mastercard,debit,0.142359,Clear
2991023,0,107.95,161590,20,1,0,W,visa,debit,0.157272,Clear
2991024,0,49.0,161605,20,1,0,W,visa,debit,0.137801,Clear
2991025,0,82.95,161606,20,1,0,W,visa,debit,0.150756,Clear
2991026,0,150.0,161610,20,1,0,W,visa,debit,0.165432,Clear
2991027,0,50.0,161624,20,1,0,R,visa,credit,0.138296,Clear
2991028,0,100.0,161628,20,1,0,R,visa,credit,0.155378,Clear
2991029,0,150.0,161640,20,1,0,W,mastercard,debit,0.165432,Clear
2991030,0,171.0,161640,20,1,0,W,visa,debit,0.168687,Clear
2991031,0,150.0,161651,20,1,0,R,mastercard,credit,0.165432,Clear
2991032,0,226.0,161654,20,1,0,W,mastercard,debit,0.175624,Clear
2991033,0,80.0,161659,20,1,0,W,visa,debit,0.149861,Clear
2991034,0,59.0,161663,20,1,0,W,mastercard,debit,0.142359,Clear
2991035,0,50.0,161667,20,1,0,W,mastercard,debit,0.138296,Clear
2991036,0,59.0,161671,20,1,0,W,visa,debit,0.142359,Clear
2991037,0,50.0,161680,20,1,0,H,mastercard,credit,0.138296,Clear
2991038,0,59.0,161682,20,1,0,W,mastercard,debit,0.142359,Clear
2991039,0,63.894,161684,20,1,0,C,visa,credit,0.144319,Clear
2991040,0,100.0,161697,20,1,0,H,visa,credit,0.155378,Clear
2991041,0,75.0,161710,20,1,0,W,visa,debit,0.148268,Clear
2991042,0,50.0,161710,20,1,0,W,visa,debit,0.138296,Clear
2991043,0,58.95,161730,20,1,0,W,visa,credit,0.142338,Clear
2991044,0,73.97,161737,20,1,0,W,visa,debit,0.147927,Clear
2991045,0,60.0,161742,20,1,0,W,visa,debit,0.142772,Clear
2991046,0,107.0,161742,20,1,0,W,visa,debit,0.157053,Clear
2991047,0,200.0,161743,20,1,0,W,visa,debit,0.172583,Clear
2991048,0,386.08,161749,20,1,0,W,discover,credit,0.188966,Clear
2991049,0,80.0,161750,20,1,0,W,visa,credit,0.149861,Clear
2991050,0,50.0,161751,20,1,0,W,visa,debit,0.138296,Clear
2991051,0,171.0,161759,20,1,0,W,mastercard,debit,0.168687,Clear
2991052,0,300.0,161760,20,1,0,W,mastercard,debit,0.182678,Clear
2991053,0,664.0,161767,20,1,0,W,mastercard,credit,0.202495,Clear
2991054,0,226.0,161772,20,1,0,W,visa,debit,0.175624,Clear
2991055,0,100.0,161775,20,1,0,W,visa,debit,0.155378,Clear
2991056,0,226.0,161804,20,1,0,W,mastercard,debit,0.175624,Clear
2991057,0,200.0,161819,20,1,0,W,visa,debit,0.172583,Clear
2991059,0,117.0,161833,20,1,0,W,visa,debit,0.159267,Clear
2991060,0,117.0,161845,20,1,0,W,visa,debit,0.159267,Clear
2991061,0,117.0,161851,20,1,0,W,mastercard,debit,0.159267,Clear
2991062,0,226.0,161859,20,1,0,W,mastercard,debit,0.175624,Clear
2991063,0,67.95,161869,20,1,0,W,visa,debit,0.145835,Clear
2991064,0,20.0,161907,20,1,0,H,american express,credit,0.116113,Clear
2991065,0,108.5,161911,20,1,0,W,visa,debit,0.157398,Clear
2991066,0,215.95,161917,20,1,0,W,visa,debit,0.174492,Clear
2991067,0,309.95,161937,20,1,0,W,visa,debit,0.183491,Clear
2991068,0,100.0,161938,20,1,0,W,mastercard,debit,0.155378,Clear
2991069,0,97.0,161939,20,1,0,W,mastercard,debit,0.154624,Clear
2991071,0,53.95,161958,20,1,0,W,mastercard,debit,0.140161,Clear
2991072,0,59.0,161972,20,1,0,W,visa,debit,0.142359,Clear
2991073,0,117.0,161977,20,1,0,W,mastercard,credit,0.159267,Clear
2991074,0,554.0,161991,20,1,0,W,visa,debit,0.197974,Clear
2991075,0,117.0,161999,20,1,0,W,visa,debit,0.159267,Clear
2991076,0,33.11,162007,21,1,0,C,mastercard,credit,0.128240,Clear
2991077,0,107.95,162011,21,1,0,W,mastercard,debit,0.157272,Clear
2991079,0,50.0,162020,21,1,0,W,mastercard,debit,0.138296,Clear
2991080,0,75.0,162030,21,1,0,H,visa,credit,0.148268,Clear
2991081,0,138.0,162046,21,1,0,W,visa,debit,0.163362,Clear
2991082,0,107.95,162048,21,1,0,W,visa,debit,0.157272,Clear
2991083,0,186.0,162058,21,1,0,W,visa,debit,0.170778,Clear
2991084,0,92.0,162058,21,1,0,W,visa,debit,0.153315,Clear
2991085,0,23.926,162061,21,1,0,C,visa,debit,0.120398,Clear
2991086,0,318.19,162064,21,1,0,W,mastercard,credit,0.184145,Clear
2991087,0,25.95,162066,21,1,0,W,mastercard,debit,0.122350,Clear
2991088,0,34.0,162073,21,1,0,W,mastercard,debit,0.128884,Clear
2991089,0,22.597,162100,21,1,0,C,visa,credit,0.119028,Clear
2991090,0,1070.79,162100,21,1,0,W,discover,credit,0.214427,Clear
2991091,0,32.385,162106,21,1,0,C,mastercard,debit,0.127703,Clear
2991093,0,200.0,162114,21,1,0,R,visa,debit,0.172583,Clear
2991094,0,300.0,162119,21,1,0,W,mastercard,debit,0.182678,Clear
2991095,0,471.55,162119,21,1,0,W,discover,credit,0.193954,Clear
2991096,0,213.0,162120,21,1,0,W,visa,debit,0.174149,Clear
2991097,0,23.926,162128,21,1,0,C,visa,debit,0.120398,Clear
2991098,0,117.0,162139,21,1,0,W,mastercard,debit,0.159267,Clear
2991099,0,92.0,162143,21,1,0,W,visa,debit,0.153315,Clear
2991101,0,50.0,162164,21,1,0,W,mastercard,debit,0.138296,Clear
2991102,0,100.0,162177,21,1,0,H,visa,credit,0.155378,Clear
2991103,0,50.0,162178,21,1,0,W,visa,debit,0.138296,Clear
2991104,0,20.482,162205,21,1,0,C,mastercard,debit,0.116680,Clear
2991105,0,100.0,162226,21,1,0,R,visa,credit,0.155378,Clear
2991106,0,35.044,162232,21,1,0,C,visa,credit,0.129619,Clear
2991107,0,107.95,162258,21,1,0,W,mastercard,debit,0.157272,Clear
2991108,0,33.11,162265,21,1,0,C,visa,debit,0.128240,Clear
2991109,0,60.0,162265,21,1,0,W,visa,debit,0.142772,Clear
2991110,0,50.0,162274,21,1,0,W,visa,debit,0.138296,Clear
2991111,0,49.0,162298,21,1,0,W,visa,debit,0.137801,Clear
2991112,0,34.0,162313,21,1,0,W,mastercard,debit,0.128884,Clear
2991113,0,98.5,162322,21,1,0,W,mastercard,debit,0.155004,Clear
2991114,0,335.0,162327,21,1,0,W,mastercard,debit,0.185428,Clear
2991115,0,34.0,162330,21,1,0,W,mastercard,debit,0.128884,Clear
2991116,0,35.95,162332,21,1,0,W,mastercard,debit,0.130239,Clear
2991117,0,47.95,162332,21,1,0,W,mastercard,debit,0.137270,Clear
2991118,0,357.53,162348,21,1,0,W,visa,debit,0.187050,Clear
2991119,0,77.95,162361,21,1,0,W,visa,debit,0.149220,Clear
2991120,0,29.0,162382,21,1,0,W,visa,debit,0.125030,Clear
2991121,0,35.95,162386,21,1,0,W,visa,debit,0.130239,Clear
2991122,0,226.0,162412,21,1,0,W,mastercard,debit,0.175624,Clear
2991123,0,117.0,162418,21,1,0,W,visa,credit,0.159267,Clear
2991124,0,30.0,162418,21,1,0,W,mastercard,debit,0.125850,Clear
2991125,0,49.0,162427,21,1,0,W,mastercard,debit,0.137801,Clear
2991126,0,795.95,162428,21,1,0,W,mastercard,debit,0.207020,Clear
2991127,0,25.0,162452,21,1,0,W,mastercard,debit,0.121452,Clear
2991128,0,135.5,162457,21,1,0,W,mastercard,debit,0.162908,Clear
2991129,0,47.95,162463,21,1,0,W,mastercard,debit,0.137270,Clear
2991130,0,49.0,162486,21,1,0,W,mastercard,debit,0.137801,Clear
2991131,0,78.5,162488,21,1,0,W,visa,debit,0.149394,Clear
2991132,0,39.0,162498,21,1,0,W,mastercard,debit,0.132222,Clear
2991133,0,50.0,162498,21,1,0,H,mastercard,credit,0.138296,Clear
2991134,0,107.95,162500,21,1,0,W,mastercard,debit,0.157272,Clear
2991135,0,15.0,162521,21,1,0,W,visa,debit,0.109315,Clear
2991136,0,59.0,162549,21,1,0,W,visa,debit,0.142359,Clear
2991137,0,57.95,162560,21,1,0,W,visa,debit,0.141917,Clear
2991138,0,36.95,162584,21,1,0,W,mastercard,debit,0.130907,Clear
2991139,0,226.0,162586,21,1,0,W,visa,debit,0.175624,Clear
2991140,0,49.0,162590,21,1,0,W,visa,debit,0.137801,Clear
2991141,0,100.0,162592,21,1,0,W,visa,debit,0.155378,Clear
2991142,0,25.86,162601,21,1,0,C,visa,debit,0.122266,Clear
2991143,0,200.0,162604,21,1,0,W,mastercard,debit,0.172583,Clear
2991144,0,200.0,162606,21,1,0,W,visa,debit,0.172583,Clear
2991145,0,169.95,162617,21,1,0,W,mastercard,debit,0.168534,Clear
2991146,0,200.0,162626,21,1,0,W,visa,debit,0.172583,Clear
2991147,0,117.0,162642,21,1,0,W,mastercard,debit,0.159267,Clear
2991148,0,30.0,162646,21,1,0,W,discover,debit,0.125850,Clear
2991149,0,67.95,162648,21,1,0,W,mastercard,debit,0.145835,Clear
2991150,0,57.95,162656,21,1,0,W,mastercard,credit,0.141917,Clear
2991151,0,29.0,162657,21,1,0,W,visa,debit,0.125030,Clear
2991152,0,60.0,162667,21,1,0,W,visa,debit,0.142772,Clear
2991153,0,67.308,162671,21,1,0,C,mastercard,debit,0.145601,Clear
2991154,0,269.95,162674,21,1,0,W,visa,debit,0.180048,Clear
2991155,0,1810.95,162693,21,1,0,W,visa,debit,0.220000,Clear
2991156,0,97.0,162694,21,1,0,W,visa,credit,0.154624,Clear
2991157,0,125.0,162697,21,1,0,W,visa,debit,0.160907,Clear
2991158,0,20.0,162703,21,1,0,H,mastercard,debit,0.116113,Clear
2991159,0,32.97,162706,21,1,0,W,visa,debit,0.128137,Clear
2991160,0,100.0,162709,21,1,0,W,visa,credit,0.155378,Clear
2991161,0,49.0,162712,21,1,0,W,visa,debit,0.137801,Clear
2991162,0,108.5,162716,21,1,0,W,visa,debit,0.157398,Clear
2991163,0,59.0,162732,21,1,0,W,mastercard,debit,0.142359,Clear
2991164,0,226.0,162748,21,1,0,W,mastercard,debit,0.175624,Clear
2991165,0,15.0,162762,21,1,0,W,visa,debit,0.109315,Clear
2991166,0,117.0,162765,21,1,0,W,visa,debit,0.159267,Clear
2991167,0,107.95,162766,21,1,0,W,visa,debit,0.157272,Clear
2991168,0,49.0,162768,21,1,0,W,visa,debit,0.137801,Clear
2991169,0,29.0,162772,21,1,0,W,visa,debit,0.125030,Clear
2991170,0,59.0,162777,21,1,0,W,mastercard,debit,0.142359,Clear
2991171,0,49.0,162780,21,1,0,W,mastercard,debit,0.137801,Clear
2991172,0,250.0,162781,21,1,0,W,mastercard,debit,0.178136,Clear
2991173,0,1070.47,162783,21,1,0,W,mastercard,credit,0.214420,Clear
2991174,0,59.0,162812,21,1,0,W,visa,debit,0.142359,Clear
2991175,0,49.0,162814,21,1,0,W,mastercard,credit,0.137801,Clear
2991176,0,49.0,162814,21,1,0,W,mastercard,debit,0.137801,Clear
